 3.41705E+03	 1.31206E+04
 3.41876E+03	 1.24726E+04
 3.42048E+03	 1.21924E+04
 3.42219E+03	 1.21875E+04
 3.42391E+03	 1.33424E+04
 3.42563E+03	 1.43403E+04
 3.42736E+03	 1.52853E+04
 3.42909E+03	 1.51736E+04
 3.43082E+03	 1.46583E+04
 3.43256E+03	 1.44232E+04
 3.43430E+03	 1.44702E+04
 3.43604E+03	 1.44712E+04
 3.43779E+03	 1.40736E+04
 3.43954E+03	 1.31383E+04
 3.44129E+03	 1.26656E+04
 3.44305E+03	 1.26826E+04
 3.44481E+03	 1.28089E+04
 3.44657E+03	 1.24720E+04
 3.44834E+03	 1.24038E+04
 3.45011E+03	 1.24405E+04
 3.45188E+03	 1.26791E+04
 3.45365E+03	 1.30066E+04
 3.45543E+03	 1.31575E+04
 3.45722E+03	 1.29092E+04
 3.45900E+03	 1.27221E+04
 3.46079E+03	 1.25725E+04
 3.46258E+03	 1.31326E+04
 3.46438E+03	 1.41239E+04
 3.46618E+03	 1.51055E+04
 3.46798E+03	 1.51556E+04
 3.46979E+03	 1.44528E+04
 3.47160E+03	 1.37953E+04
 3.47341E+03	 1.35086E+04
 3.47522E+03	 1.38669E+04
 3.47704E+03	 1.41807E+04
 3.47887E+03	 1.39558E+04
 3.48069E+03	 1.33223E+04
 3.48252E+03	 1.34745E+04
 3.48435E+03	 1.43127E+04
 3.48619E+03	 1.50180E+04
 3.48803E+03	 1.55640E+04
 3.48987E+03	 1.48825E+04
 3.49172E+03	 1.41088E+04
 3.49356E+03	 1.33363E+04
 3.49542E+03	 1.33556E+04
 3.49727E+03	 1.37154E+04
 3.49913E+03	 1.39128E+04
 3.50099E+03	 1.35764E+04
 3.50286E+03	 1.31573E+04
 3.50473E+03	 1.29345E+04
 3.50660E+03	 1.32083E+04
 3.50848E+03	 1.32698E+04
 3.51035E+03	 1.34030E+04
 3.51223E+03	 1.37469E+04
 3.51412E+03	 1.44940E+04
 3.51601E+03	 1.53593E+04
 3.51790E+03	 1.53492E+04
 3.51980E+03	 1.44904E+04
 3.52169E+03	 1.33038E+04
 3.52360E+03	 1.32382E+04
 3.52550E+03	 1.41744E+04
 3.52741E+03	 1.46878E+04
 3.52932E+03	 1.49936E+04
 3.53124E+03	 1.42636E+04
 3.53316E+03	 1.37186E+04
 3.53508E+03	 1.31536E+04
 3.53700E+03	 1.30836E+04
 3.53893E+03	 1.36343E+04
 3.54086E+03	 1.43976E+04
 3.54280E+03	 1.47093E+04
 3.54474E+03	 1.43220E+04
 3.54668E+03	 1.39086E+04
 3.54862E+03	 1.41327E+04
 3.55057E+03	 1.45554E+04
 3.55252E+03	 1.47078E+04
 3.55448E+03	 1.48088E+04
 3.55644E+03	 1.49535E+04
 3.55840E+03	 1.47412E+04
 3.56036E+03	 1.45918E+04
 3.56233E+03	 1.41845E+04
 3.56430E+03	 1.41631E+04
 3.56628E+03	 1.42784E+04
 3.56826E+03	 1.49341E+04
 3.57024E+03	 1.53520E+04
 3.57222E+03	 1.51100E+04
 3.57421E+03	 1.44366E+04
 3.57620E+03	 1.39436E+04
 3.57820E+03	 1.48304E+04
 3.58020E+03	 1.60358E+04
 3.58220E+03	 1.63149E+04
 3.58420E+03	 1.64431E+04
 3.58621E+03	 1.58939E+04
 3.58822E+03	 1.53646E+04
 3.59024E+03	 1.46903E+04
 3.59225E+03	 1.50714E+04
 3.59427E+03	 1.63035E+04
 3.59630E+03	 1.82365E+04
 3.59833E+03	 2.03916E+04
 3.60036E+03	 2.21752E+04
 3.60239E+03	 2.20910E+04
 3.60443E+03	 2.12898E+04
 3.60647E+03	 2.12688E+04
 3.60852E+03	 2.17247E+04
 3.61056E+03	 2.18368E+04
 3.61261E+03	 2.18445E+04
 3.61467E+03	 2.25627E+04
 3.61673E+03	 2.39592E+04
 3.61879E+03	 2.56002E+04
 3.62085E+03	 2.63738E+04
 3.62292E+03	 2.56167E+04
 3.62499E+03	 2.36747E+04
 3.62707E+03	 2.19283E+04
 3.62914E+03	 2.16901E+04
 3.63122E+03	 2.19393E+04
 3.63331E+03	 2.23839E+04
 3.63540E+03	 2.20512E+04
 3.63749E+03	 2.13817E+04
 3.63958E+03	 2.10896E+04
 3.64168E+03	 2.20923E+04
 3.64378E+03	 2.36969E+04
 3.64588E+03	 2.70053E+04
 3.64799E+03	 2.97299E+04
 3.65010E+03	 3.23857E+04
 3.65222E+03	 3.55759E+04
 3.65433E+03	 3.80676E+04
 3.65645E+03	 4.10576E+04
 3.65858E+03	 4.49658E+04
 3.66070E+03	 5.02216E+04
 3.66284E+03	 5.56897E+04
 3.66497E+03	 6.02210E+04
 3.66711E+03	 6.53460E+04
 3.66925E+03	 6.97450E+04
 3.67139E+03	 7.38152E+04
 3.67354E+03	 7.61666E+04
 3.67569E+03	 7.54504E+04
 3.67784E+03	 7.59901E+04
 3.68000E+03	 7.50027E+04
 3.68216E+03	 7.34104E+04
 3.68432E+03	 7.25709E+04
 3.68649E+03	 7.14091E+04
 3.68866E+03	 6.85213E+04
 3.69084E+03	 6.41740E+04
 3.69301E+03	 5.98363E+04
 3.69519E+03	 5.48056E+04
 3.69738E+03	 4.83500E+04
 3.69956E+03	 4.37220E+04
 3.70175E+03	 3.95522E+04
 3.70395E+03	 3.65629E+04
 3.70614E+03	 3.36048E+04
 3.70834E+03	 3.20046E+04
 3.71055E+03	 3.09872E+04
 3.71276E+03	 3.11673E+04
 3.71497E+03	 3.17729E+04
 3.71718E+03	 3.08586E+04
 3.71940E+03	 2.85217E+04
 3.72162E+03	 2.60855E+04
 3.72384E+03	 2.37115E+04
 3.72607E+03	 2.25412E+04
 3.72830E+03	 2.17004E+04
 3.73053E+03	 2.01172E+04
 3.73277E+03	 1.88252E+04
 3.73501E+03	 1.79893E+04
 3.73725E+03	 1.77334E+04
 3.73950E+03	 1.81962E+04
 3.74175E+03	 1.83497E+04
 3.74400E+03	 1.92468E+04
 3.74626E+03	 2.00659E+04
 3.74852E+03	 2.03951E+04
 3.75078E+03	 1.98525E+04
 3.75305E+03	 1.95141E+04
 3.75532E+03	 1.88447E+04
 3.75759E+03	 1.74379E+04
 3.75986E+03	 1.67742E+04
 3.76215E+03	 1.60647E+04
 3.76443E+03	 1.55485E+04
 3.76671E+03	 1.50061E+04
 3.76900E+03	 1.54463E+04
 3.77130E+03	 1.58258E+04
 3.77359E+03	 1.62050E+04
 3.77589E+03	 1.65087E+04
 3.77820E+03	 1.72480E+04
 3.78050E+03	 1.77751E+04
 3.78281E+03	 1.77773E+04
 3.78512E+03	 1.76242E+04
 3.78744E+03	 1.73435E+04
 3.78976E+03	 1.76106E+04
 3.79208E+03	 1.82853E+04
 3.79441E+03	 1.82700E+04
 3.79674E+03	 1.74133E+04
 3.79907E+03	 1.63820E+04
 3.80141E+03	 1.56778E+04
 3.80375E+03	 1.56009E+04
 3.80609E+03	 1.64646E+04
 3.80844E+03	 1.78976E+04
 3.81079E+03	 1.97795E+04
 3.81314E+03	 2.01710E+04
 3.81549E+03	 1.98894E+04
 3.81785E+03	 1.93304E+04
 3.82022E+03	 1.94630E+04
 3.82258E+03	 1.97519E+04
 3.82495E+03	 2.05140E+04
 3.82732E+03	 2.12550E+04
 3.82970E+03	 2.13186E+04
 3.83208E+03	 2.21335E+04
 3.83446E+03	 2.34863E+04
 3.83685E+03	 2.51632E+04
 3.83924E+03	 2.66850E+04
 3.84163E+03	 2.86809E+04
 3.84403E+03	 3.15025E+04
 3.84642E+03	 3.40282E+04
 3.84883E+03	 3.56685E+04
 3.85123E+03	 3.69823E+04
 3.85364E+03	 3.83700E+04
 3.85605E+03	 4.09029E+04
 3.85847E+03	 4.38095E+04
 3.86089E+03	 4.60701E+04
 3.86331E+03	 4.79110E+04
 3.86574E+03	 4.97923E+04
 3.86817E+03	 5.05154E+04
 3.87060E+03	 5.06302E+04
 3.87303E+03	 4.92792E+04
 3.87547E+03	 4.70997E+04
 3.87791E+03	 4.54780E+04
 3.88036E+03	 4.45075E+04
