 3.40349E+03	 2.40152E+06	 2.16648E+06
 3.40511E+03	 2.45291E+06	 2.16895E+06
 3.40674E+03	 2.47053E+06	 2.17140E+06
 3.40836E+03	 2.46858E+06	 2.17383E+06
 3.41000E+03	 2.44498E+06	 2.17626E+06
 3.41163E+03	 2.43213E+06	 2.17869E+06
 3.41327E+03	 2.40185E+06	 2.18112E+06
 3.41492E+03	 2.37479E+06	 2.18358E+06
 3.41657E+03	 2.34730E+06	 2.18606E+06
 3.41822E+03	 2.34988E+06	 2.18857E+06
 3.41987E+03	 2.34183E+06	 2.19112E+06
 3.42153E+03	 2.35909E+06	 2.19371E+06
 3.42319E+03	 2.38916E+06	 2.19636E+06
 3.42486E+03	 2.41807E+06	 2.19906E+06
 3.42653E+03	 2.44523E+06	 2.20183E+06
 3.42820E+03	 2.43553E+06	 2.20466E+06
 3.42988E+03	 2.43823E+06	 2.20757E+06
 3.43156E+03	 2.45871E+06	 2.21055E+06
 3.43324E+03	 2.44750E+06	 2.21362E+06
 3.43493E+03	 2.47923E+06	 2.21678E+06
 3.43662E+03	 2.52029E+06	 2.22003E+06
 3.43831E+03	 2.51088E+06	 2.22339E+06
 3.44001E+03	 2.45420E+06	 2.22685E+06
 3.44171E+03	 2.43067E+06	 2.23042E+06
 3.44342E+03	 2.44852E+06	 2.23410E+06
 3.44513E+03	 2.49399E+06	 2.23791E+06
 3.44684E+03	 2.53114E+06	 2.24185E+06
 3.44855E+03	 2.51681E+06	 2.24592E+06
 3.45027E+03	 2.49204E+06	 2.25013E+06
 3.45200E+03	 2.48636E+06	 2.25449E+06
 3.45372E+03	 2.52927E+06	 2.25899E+06
 3.45545E+03	 2.54486E+06	 2.26365E+06
 3.45719E+03	 2.56248E+06	 2.26847E+06
 3.45893E+03	 2.56004E+06	 2.27346E+06
 3.46067E+03	 2.53200E+06	 2.27862E+06
 3.46241E+03	 2.51466E+06	 2.28396E+06
 3.46416E+03	 2.49146E+06	 2.28948E+06
 3.46591E+03	 2.49021E+06	 2.29520E+06
 3.46767E+03	 2.50655E+06	 2.30111E+06
 3.46943E+03	 2.53509E+06	 2.30722E+06
 3.47119E+03	 2.51910E+06	 2.31354E+06
 3.47296E+03	 2.50318E+06	 2.32008E+06
 3.47473E+03	 2.48392E+06	 2.32683E+06
