 3.40700E+03	 9.59928E+05	 9.04600E+05
 3.40860E+03	 9.61948E+05	 9.05440E+05
 3.41021E+03	 9.43688E+05	 9.06279E+05
 3.41182E+03	 9.37434E+05	 9.07130E+05
 3.41343E+03	 9.35378E+05	 9.07989E+05
 3.41505E+03	 9.51850E+05	 9.08857E+05
 3.41667E+03	 9.69713E+05	 9.09734E+05
 3.41830E+03	 9.79797E+05	 9.10622E+05
 3.41993E+03	 9.75377E+05	 9.11519E+05
 3.42156E+03	 9.53969E+05	 9.12427E+05
 3.42319E+03	 9.44965E+05	 9.13347E+05
 3.42483E+03	 9.60011E+05	 9.14282E+05
 3.42648E+03	 9.77877E+05	 9.15230E+05
 3.42813E+03	 9.94697E+05	 9.16196E+05
 3.42977E+03	 9.91109E+05	 9.17181E+05
 3.43143E+03	 9.86542E+05	 9.18186E+05
 3.43309E+03	 9.93196E+05	 9.19215E+05
 3.43475E+03	 1.01427E+06	 9.20270E+05
 3.43642E+03	 1.02416E+06	 9.21356E+05
 3.43808E+03	 1.02383E+06	 9.22474E+05
 3.43976E+03	 9.89753E+05	 9.23630E+05
 3.44143E+03	 9.70242E+05	 9.24829E+05
 3.44311E+03	 9.57784E+05	 9.26075E+05
 3.44480E+03	 9.40981E+05	 9.27375E+05
 3.44648E+03	 9.36924E+05	 9.28732E+05
 3.44818E+03	 9.37001E+05	 9.30152E+05
 3.44987E+03	 9.67840E+05	 9.31644E+05
 3.45157E+03	 9.89894E+05	 9.33207E+05
 3.45327E+03	 9.76882E+05	 9.34851E+05
 3.45498E+03	 9.74205E+05	 9.36581E+05
 3.45669E+03	 9.81417E+05	 9.38403E+05
 3.45840E+03	 9.83844E+05	 9.40321E+05
 3.46012E+03	 9.81191E+05	 9.42345E+05
 3.46184E+03	 9.98692E+05	 9.44477E+05
 3.46356E+03	 9.94464E+05	 9.46727E+05
 3.46529E+03	 1.00296E+06	 9.49102E+05
 3.46702E+03	 9.81980E+05	 9.51607E+05
 3.46876E+03	 9.48800E+05	 9.54249E+05
 3.47050E+03	 9.30606E+05	 9.57038E+05
 3.47224E+03	 9.16526E+05	 9.59980E+05
 3.47399E+03	 9.23041E+05	 9.63082E+05
 3.47574E+03	 9.27002E+05	 9.66349E+05
 3.47749E+03	 9.38901E+05	 9.69792E+05
 3.47925E+03	 9.42514E+05	 9.73413E+05
 3.48101E+03	 9.54698E+05	 9.77221E+05
 3.48277E+03	 9.49084E+05	 9.81219E+05
 3.48454E+03	 9.60074E+05	 9.85416E+05
 3.48631E+03	 9.32266E+05	 9.89815E+05
 3.48809E+03	 9.19738E+05	 9.94419E+05
 3.48987E+03	 9.27390E+05	 9.99238E+05
 3.49165E+03	 9.46444E+05	 1.00427E+06
 3.49344E+03	 9.83796E+05	 1.00953E+06
 3.49523E+03	 1.00296E+06	 1.01501E+06
 3.49703E+03	 9.96774E+05	 1.02071E+06
 3.49883E+03	 1.00064E+06	 1.02665E+06
 3.50063E+03	 9.78979E+05	 1.03282E+06
 3.50243E+03	 9.60472E+05	 1.03922E+06
 3.50424E+03	 9.75662E+05	 1.04587E+06
 3.50605E+03	 9.68850E+05	 1.05275E+06
 3.50787E+03	 9.69864E+05	 1.05987E+06
 3.50969E+03	 9.72141E+05	 1.06724E+06
 3.51151E+03	 9.44416E+05	 1.07485E+06
 3.51334E+03	 9.47213E+05	 1.08270E+06
 3.51517E+03	 9.62410E+05	 1.09079E+06
 3.51701E+03	 1.01071E+06	 1.09912E+06
 3.51885E+03	 1.04242E+06	 1.10768E+06
 3.52069E+03	 1.04781E+06	 1.11648E+06
 3.52253E+03	 1.04306E+06	 1.12551E+06
 3.52438E+03	 1.04588E+06	 1.13476E+06
 3.52624E+03	 1.06109E+06	 1.14423E+06
 3.52809E+03	 1.07590E+06	 1.15391E+06
 3.52995E+03	 1.07443E+06	 1.16380E+06
 3.53182E+03	 1.05629E+06	 1.17390E+06
 3.53369E+03	 1.06072E+06	 1.18419E+06
 3.53556E+03	 1.08504E+06	 1.19466E+06
 3.53743E+03	 1.15400E+06	 1.20532E+06
 3.53931E+03	 1.17384E+06	 1.21614E+06
 3.54120E+03	 1.19105E+06	 1.22713E+06
 3.54308E+03	 1.19837E+06	 1.23826E+06
 3.54497E+03	 1.21532E+06	 1.24954E+06
 3.54687E+03	 1.22760E+06	 1.26094E+06
 3.54876E+03	 1.24066E+06	 1.27246E+06
 3.55067E+03	 1.24581E+06	 1.28409E+06
 3.55257E+03	 1.23826E+06	 1.29582E+06
 3.55448E+03	 1.22873E+06	 1.30763E+06
 3.55639E+03	 1.24058E+06	 1.31952E+06
 3.55831E+03	 1.29201E+06	 1.33146E+06
 3.56023E+03	 1.33528E+06	 1.34346E+06
 3.56215E+03	 1.34690E+06	 1.35548E+06
 3.56408E+03	 1.36699E+06	 1.36753E+06
 3.56601E+03	 1.35748E+06	 1.37959E+06
 3.56794E+03	 1.36180E+06	 1.39164E+06
 3.56988E+03	 1.40427E+06	 1.40367E+06
 3.57182E+03	 1.43965E+06	 1.41566E+06
 3.57377E+03	 1.47910E+06	 1.42761E+06
 3.57571E+03	 1.50879E+06	 1.43949E+06
 3.57767E+03	 1.55231E+06	 1.45130E+06
 3.57962E+03	 1.60773E+06	 1.46302E+06
 3.58158E+03	 1.64302E+06	 1.47464E+06
 3.58355E+03	 1.66344E+06	 1.48614E+06
 3.58552E+03	 1.68285E+06	 1.49751E+06
 3.58749E+03	 1.71380E+06	 1.50875E+06
 3.58946E+03	 1.72053E+06	 1.51984E+06
 3.59144E+03	 1.71783E+06	 1.53078E+06
 3.59342E+03	 1.67633E+06	 1.54155E+06
 3.59541E+03	 1.69794E+06	 1.55215E+06
 3.59740E+03	 1.75058E+06	 1.56258E+06
 3.59939E+03	 1.81506E+06	 1.57283E+06
 3.60139E+03	 1.89108E+06	 1.58289E+06
 3.60339E+03	 1.93572E+06	 1.59277E+06
 3.60539E+03	 1.99934E+06	 1.60246E+06
 3.60740E+03	 2.07052E+06	 1.61195E+06
 3.60941E+03	 2.16608E+06	 1.62125E+06
 3.61143E+03	 2.24892E+06	 1.63035E+06
 3.61345E+03	 2.30626E+06	 1.63926E+06
 3.61547E+03	 2.28690E+06	 1.64798E+06
 3.61750E+03	 2.25642E+06	 1.65650E+06
 3.61953E+03	 2.26171E+06	 1.66483E+06
 3.62156E+03	 2.24006E+06	 1.67296E+06
 3.62360E+03	 2.18517E+06	 1.68091E+06
 3.62564E+03	 2.34285E+06	 1.68867E+06
 3.62768E+03	 2.45098E+06	 1.69625E+06
 3.62973E+03	 2.54850E+06	 1.70365E+06
 3.63178E+03	 2.57462E+06	 1.71087E+06
 3.63384E+03	 2.56754E+06	 1.71792E+06
 3.63590E+03	 2.57757E+06	 1.72480E+06
 3.63796E+03	 2.65468E+06	 1.73152E+06
 3.64003E+03	 2.79153E+06	 1.73807E+06
 3.64210E+03	 2.89938E+06	 1.74447E+06
 3.64417E+03	 3.03402E+06	 1.75073E+06
 3.64625E+03	 3.17072E+06	 1.75683E+06
 3.64833E+03	 3.29645E+06	 1.76281E+06
 3.65042E+03	 3.39390E+06	 1.76864E+06
 3.65251E+03	 3.46840E+06	 1.77435E+06
 3.65460E+03	 3.66282E+06	 1.77994E+06
 3.65670E+03	 3.72319E+06	 1.78542E+06
 3.65880E+03	 3.81533E+06	 1.79078E+06
 3.66090E+03	 3.87220E+06	 1.79605E+06
 3.66301E+03	 3.90185E+06	 1.80121E+06
 3.66512E+03	 3.91813E+06	 1.80629E+06
 3.66723E+03	 3.98580E+06	 1.81129E+06
 3.66935E+03	 4.02894E+06	 1.81620E+06
 3.67147E+03	 4.06811E+06	 1.82106E+06
 3.67360E+03	 4.06092E+06	 1.82584E+06
 3.67573E+03	 4.10719E+06	 1.83057E+06
 3.67786E+03	 4.02886E+06	 1.83526E+06
 3.68000E+03	 4.05624E+06	 1.83990E+06
 3.68214E+03	 4.01062E+06	 1.84451E+06
 3.68428E+03	 3.94489E+06	 1.84909E+06
 3.68643E+03	 3.85156E+06	 1.85365E+06
 3.68858E+03	 3.73371E+06	 1.85820E+06
 3.69074E+03	 3.57649E+06	 1.86274E+06
 3.69290E+03	 3.46202E+06	 1.86728E+06
 3.69506E+03	 3.36264E+06	 1.87183E+06
 3.69723E+03	 3.25743E+06	 1.87640E+06
 3.69940E+03	 3.12404E+06	 1.88099E+06
 3.70157E+03	 2.98310E+06	 1.88561E+06
 3.70375E+03	 2.85140E+06	 1.89027E+06
 3.70593E+03	 2.71341E+06	 1.89497E+06
 3.70811E+03	 2.58530E+06	 1.89973E+06
 3.71030E+03	 2.46555E+06	 1.90454E+06
 3.71250E+03	 2.37148E+06	 1.90943E+06
 3.71469E+03	 2.32257E+06	 1.91438E+06
 3.71689E+03	 2.25462E+06	 1.91942E+06
 3.71909E+03	 2.17604E+06	 1.92455E+06
 3.72130E+03	 2.10272E+06	 1.92977E+06
 3.72351E+03	 2.03108E+06	 1.93509E+06
 3.72573E+03	 1.98136E+06	 1.94053E+06
 3.72794E+03	 1.96163E+06	 1.94608E+06
 3.73017E+03	 1.91709E+06	 1.95175E+06
 3.73239E+03	 1.93970E+06	 1.95756E+06
 3.73462E+03	 1.91244E+06	 1.96350E+06
 3.73685E+03	 1.84575E+06	 1.96958E+06
 3.73909E+03	 1.84166E+06	 1.97582E+06
 3.74133E+03	 1.84859E+06	 1.98221E+06
 3.74357E+03	 1.91341E+06	 1.98876E+06
 3.74582E+03	 1.93830E+06	 1.99548E+06
 3.74807E+03	 1.94499E+06	 2.00237E+06
 3.75032E+03	 1.94247E+06	 2.00942E+06
 3.75258E+03	 1.91837E+06	 2.01666E+06
 3.75485E+03	 1.96484E+06	 2.02406E+06
 3.75711E+03	 2.04134E+06	 2.03165E+06
 3.75938E+03	 2.06019E+06	 2.03941E+06
 3.76165E+03	 2.01902E+06	 2.04735E+06
 3.76393E+03	 1.91815E+06	 2.05548E+06
 3.76621E+03	 1.90731E+06	 2.06378E+06
 3.76850E+03	 1.93394E+06	 2.07226E+06
 3.77078E+03	 1.96002E+06	 2.08092E+06
 3.77307E+03	 1.93943E+06	 2.08976E+06
 3.77537E+03	 1.89777E+06	 2.09877E+06
 3.77767E+03	 1.88030E+06	 2.10796E+06
 3.77997E+03	 1.84191E+06	 2.11730E+06
 3.78228E+03	 1.94961E+06	 2.12680E+06
 3.78459E+03	 1.98846E+06	 2.13646E+06
 3.78690E+03	 1.99063E+06	 2.14625E+06
 3.78922E+03	 2.02564E+06	 2.15617E+06
 3.79154E+03	 2.08719E+06	 2.16621E+06
 3.79386E+03	 2.15895E+06	 2.17635E+06
 3.79619E+03	 2.19832E+06	 2.18658E+06
 3.79853E+03	 2.21095E+06	 2.19690E+06
 3.80086E+03	 2.19034E+06	 2.20728E+06
 3.80320E+03	 2.25006E+06	 2.21771E+06
 3.80554E+03	 2.29878E+06	 2.22819E+06
 3.80789E+03	 2.28368E+06	 2.23868E+06
 3.81024E+03	 2.35420E+06	 2.24919E+06
 3.81259E+03	 2.36879E+06	 2.25970E+06
 3.81495E+03	 2.37467E+06	 2.27020E+06
 3.81731E+03	 2.42451E+06	 2.28066E+06
 3.81968E+03	 2.46713E+06	 2.29110E+06
 3.82205E+03	 2.48489E+06	 2.30148E+06
 3.82442E+03	 2.51219E+06	 2.31181E+06
 3.82680E+03	 2.56074E+06	 2.32207E+06
 3.82918E+03	 2.65092E+06	 2.33225E+06
 3.83156E+03	 2.71573E+06	 2.34235E+06
 3.83395E+03	 2.75967E+06	 2.35236E+06
 3.83634E+03	 2.82080E+06	 2.36228E+06
 3.83873E+03	 2.86685E+06	 2.37210E+06
 3.84113E+03	 2.87591E+06	 2.38181E+06
 3.84353E+03	 2.84404E+06	 2.39141E+06
 3.84594E+03	 2.90910E+06	 2.40090E+06
 3.84835E+03	 2.97753E+06	 2.41027E+06
 3.85076E+03	 3.07344E+06	 2.41953E+06
 3.85318E+03	 3.12856E+06	 2.42867E+06
 3.85560E+03	 3.13682E+06	 2.43769E+06
 3.85802E+03	 3.18470E+06	 2.44660E+06
